regime,alt_km,delta,sigma_h_km,sigma_v_km,kappa_h,advection_ms,patch_air_mass_kg,heating_fraction,E_thermal_min_J,tau_diff_s,tau_adv_s,transport_survivable_1h,classification
low,400,5.0,50.0,30.0,1000000.0,0.0,619.0886713690613,0.8333333333333334,51797085.50454481,1250.0,inf,False,transport_limited
low,400,5.0,50.0,30.0,1000000.0,100.0,619.0886713690613,0.8333333333333334,51797085.50454481,1250.0,500.0,False,transport_limited
low,400,5.0,50.0,30.0,1000000.0,300.0,619.0886713690613,0.8333333333333334,51797085.50454481,1250.0,166.66666666666666,False,transport_limited
low,400,5.0,200.0,30.0,1000.0,0.0,9905.418741904981,0.8333333333333334,828753368.072717,20000000.0,inf,True,thermodynamically_conceivable
low,400,5.0,200.0,30.0,1000.0,100.0,9905.418741904981,0.8333333333333334,828753368.072717,20000000.0,2000.0,False,transport_limited
low,400,5.0,200.0,30.0,1000.0,300.0,9905.418741904981,0.8333333333333334,828753368.072717,20000000.0,666.6666666666666,False,transport_limited
low,400,5.0,200.0,30.0,100000.0,0.0,9905.418741904981,0.8333333333333334,828753368.072717,200000.0,inf,True,thermodynamically_conceivable
low,400,5.0,200.0,30.0,100000.0,100.0,9905.418741904981,0.8333333333333334,828753368.072717,200000.0,2000.0,False,transport_limited
low,400,5.0,200.0,30.0,100000.0,300.0,9905.418741904981,0.8333333333333334,828753368.072717,200000.0,666.6666666666666,False,transport_limited
low,400,5.0,200.0,30.0,1000000.0,0.0,9905.418741904981,0.8333333333333334,828753368.072717,20000.0,inf,True,thermodynamically_conceivable
low,400,5.0,200.0,30.0,1000000.0,100.0,9905.418741904981,0.8333333333333334,828753368.072717,20000.0,2000.0,False,transport_limited
low,400,5.0,200.0,30.0,1000000.0,300.0,9905.418741904981,0.8333333333333334,828753368.072717,20000.0,666.6666666666666,False,transport_limited
low,400,5.0,1000.0,30.0,1000.0,0.0,247635.46854762454,0.8333333333333334,20718834201.81792,500000000.0,inf,True,thermodynamically_conceivable
low,400,5.0,1000.0,30.0,1000.0,100.0,247635.46854762454,0.8333333333333334,20718834201.81792,500000000.0,10000.0,True,thermodynamically_conceivable
low,400,5.0,1000.0,30.0,1000.0,300.0,247635.46854762454,0.8333333333333334,20718834201.81792,500000000.0,3333.3333333333335,False,transport_limited
low,400,5.0,1000.0,30.0,100000.0,0.0,247635.46854762454,0.8333333333333334,20718834201.81792,5000000.0,inf,True,thermodynamically_conceivable
low,400,5.0,1000.0,30.0,100000.0,100.0,247635.46854762454,0.8333333333333334,20718834201.81792,5000000.0,10000.0,True,thermodynamically_conceivable
low,400,5.0,1000.0,30.0,100000.0,300.0,247635.46854762454,0.8333333333333334,20718834201.81792,5000000.0,3333.3333333333335,False,transport_limited
low,400,5.0,1000.0,30.0,1000000.0,0.0,247635.46854762454,0.8333333333333334,20718834201.81792,500000.0,inf,True,thermodynamically_conceivable
low,400,5.0,1000.0,30.0,1000000.0,100.0,247635.46854762454,0.8333333333333334,20718834201.81792,500000.0,10000.0,True,thermodynamically_conceivable
low,400,5.0,1000.0,30.0,1000000.0,300.0,247635.46854762454,0.8333333333333334,20718834201.81792,500000.0,3333.3333333333335,False,transport_limited
low,400,20.0,50.0,30.0,1000.0,0.0,619.0886713690613,0.9523809523809523,59196669.148051195,1250000.0,inf,True,thermodynamically_conceivable
low,400,20.0,50.0,30.0,1000.0,100.0,619.0886713690613,0.9523809523809523,59196669.148051195,1250000.0,500.0,False,transport_limited
low,400,20.0,50.0,30.0,1000.0,300.0,619.0886713690613,0.9523809523809523,59196669.148051195,1250000.0,166.66666666666666,False,transport_limited
low,400,20.0,50.0,30.0,100000.0,0.0,619.0886713690613,0.9523809523809523,59196669.148051195,12500.0,inf,True,thermodynamically_conceivable
low,400,20.0,50.0,30.0,100000.0,100.0,619.0886713690613,0.9523809523809523,59196669.148051195,12500.0,500.0,False,transport_limited
low,400,20.0,50.0,30.0,100000.0,300.0,619.0886713690613,0.9523809523809523,59196669.148051195,12500.0,166.66666666666666,False,transport_limited
low,400,20.0,50.0,30.0,1000000.0,0.0,619.0886713690613,0.9523809523809523,59196669.148051195,1250.0,inf,False,transport_limited
low,400,20.0,50.0,30.0,1000000.0,100.0,619.0886713690613,0.9523809523809523,59196669.148051195,1250.0,500.0,False,transport_limited
low,400,20.0,50.0,30.0,1000000.0,300.0,619.0886713690613,0.9523809523809523,59196669.148051195,1250.0,166.66666666666666,False,transport_limited
low,400,20.0,200.0,30.0,1000.0,0.0,9905.418741904981,0.9523809523809523,947146706.3688191,20000000.0,inf,True,thermodynamically_conceivable
low,400,20.0,200.0,30.0,1000.0,100.0,9905.418741904981,0.9523809523809523,947146706.3688191,20000000.0,2000.0,False,transport_limited
low,400,20.0,200.0,30.0,1000.0,300.0,9905.418741904981,0.9523809523809523,947146706.3688191,20000000.0,666.6666666666666,False,transport_limited
low,400,20.0,200.0,30.0,100000.0,0.0,9905.418741904981,0.9523809523809523,947146706.3688191,200000.0,inf,True,thermodynamically_conceivable
low,400,20.0,200.0,30.0,100000.0,100.0,9905.418741904981,0.9523809523809523,947146706.3688191,200000.0,2000.0,False,transport_limited
low,400,20.0,200.0,30.0,100000.0,300.0,9905.418741904981,0.9523809523809523,947146706.3688191,200000.0,666.6666666666666,False,transport_limited
low,400,20.0,200.0,30.0,1000000.0,0.0,9905.418741904981,0.9523809523809523,947146706.3688191,20000.0,inf,True,thermodynamically_conceivable
low,400,20.0,200.0,30.0,1000000.0,100.0,9905.418741904981,0.9523809523809523,947146706.3688191,20000.0,2000.0,False,transport_limited
low,400,20.0,200.0,30.0,1000000.0,300.0,9905.418741904981,0.9523809523809523,947146706.3688191,20000.0,666.6666666666666,False,transport_limited
low,400,20.0,1000.0,30.0,1000.0,0.0,247635.46854762454,0.9523809523809523,23678667659.22048,500000000.0,inf,True,thermodynamically_conceivable
low,400,20.0,1000.0,30.0,1000.0,100.0,247635.46854762454,0.9523809523809523,23678667659.22048,500000000.0,10000.0,True,thermodynamically_conceivable
low,400,20.0,1000.0,30.0,1000.0,300.0,247635.46854762454,0.9523809523809523,23678667659.22048,500000000.0,3333.3333333333335,False,transport_limited
low,400,20.0,1000.0,30.0,100000.0,0.0,247635.46854762454,0.9523809523809523,23678667659.22048,5000000.0,inf,True,thermodynamically_conceivable
low,400,20.0,1000.0,30.0,100000.0,100.0,247635.46854762454,0.9523809523809523,23678667659.22048,5000000.0,10000.0,True,thermodynamically_conceivable
low,400,20.0,1000.0,30.0,100000.0,300.0,247635.46854762454,0.9523809523809523,23678667659.22048,5000000.0,3333.3333333333335,False,transport_limited
low,400,20.0,1000.0,30.0,1000000.0,0.0,247635.46854762454,0.9523809523809523,23678667659.22048,500000.0,inf,True,thermodynamically_conceivable
low,400,20.0,1000.0,30.0,1000000.0,100.0,247635.46854762454,0.9523809523809523,23678667659.22048,500000.0,10000.0,True,thermodynamically_conceivable
low,400,20.0,1000.0,30.0,1000000.0,300.0,247635.46854762454,0.9523809523809523,23678667659.22048,500000.0,3333.3333333333335,False,transport_limited
low,500,1.0,50.0,30.0,1000.0,0.0,79.17596346354924,0.5,3974633.3658701717,1250000.0,inf,True,thermodynamically_conceivable
low,500,1.0,50.0,30.0,1000.0,100.0,79.17596346354924,0.5,3974633.3658701717,1250000.0,500.0,False,transport_limited
low,500,1.0,50.0,30.0,1000.0,300.0,79.17596346354924,0.5,3974633.3658701717,1250000.0,166.66666666666666,False,transport_limited
low,500,1.0,50.0,30.0,100000.0,0.0,79.17596346354924,0.5,3974633.3658701717,12500.0,inf,True,thermodynamically_conceivable
low,500,1.0,50.0,30.0,100000.0,100.0,79.17596346354924,0.5,3974633.3658701717,12500.0,500.0,False,transport_limited
low,500,1.0,50.0,30.0,100000.0,300.0,79.17596346354924,0.5,3974633.3658701717,12500.0,166.66666666666666,False,transport_limited
low,500,1.0,50.0,30.0,1000000.0,0.0,79.17596346354924,0.5,3974633.3658701717,1250.0,inf,False,transport_limited
low,500,1.0,50.0,30.0,1000000.0,100.0,79.17596346354924,0.5,3974633.3658701717,1250.0,500.0,False,transport_limited
low,500,1.0,50.0,30.0,1000000.0,300.0,79.17596346354924,0.5,3974633.3658701717,1250.0,166.66666666666666,False,transport_limited
low,500,1.0,200.0,30.0,1000.0,0.0,1266.8154154167878,0.5,63594133.85392275,20000000.0,inf,True,thermodynamically_conceivable
low,500,1.0,200.0,30.0,1000.0,100.0,1266.8154154167878,0.5,63594133.85392275,20000000.0,2000.0,False,transport_limited
low,500,1.0,200.0,30.0,1000.0,300.0,1266.8154154167878,0.5,63594133.85392275,20000000.0,666.6666666666666,False,transport_limited
low,500,1.0,200.0,30.0,100000.0,0.0,1266.8154154167878,0.5,63594133.85392275,200000.0,inf,True,thermodynamically_conceivable
low,500,1.0,200.0,30.0,100000.0,100.0,1266.8154154167878,0.5,63594133.85392275,200000.0,2000.0,False,transport_limited
low,500,1.0,200.0,30.0,100000.0,300.0,1266.8154154167878,0.5,63594133.85392275,200000.0,666.6666666666666,False,transport_limited
low,500,1.0,200.0,30.0,1000000.0,0.0,1266.8154154167878,0.5,63594133.85392275,20000.0,inf,True,thermodynamically_conceivable
low,500,1.0,200.0,30.0,1000000.0,100.0,1266.8154154167878,0.5,63594133.85392275,20000.0,2000.0,False,transport_limited
low,500,1.0,200.0,30.0,1000000.0,300.0,1266.8154154167878,0.5,63594133.85392275,20000.0,666.6666666666666,False,transport_limited
low,500,1.0,1000.0,30.0,1000.0,0.0,31670.3853854197,0.5,1589853346.348069,500000000.0,inf,True,thermodynamically_conceivable
low,500,1.0,1000.0,30.0,1000.0,100.0,31670.3853854197,0.5,1589853346.348069,500000000.0,10000.0,True,thermodynamically_conceivable
low,500,1.0,1000.0,30.0,1000.0,300.0,31670.3853854197,0.5,1589853346.348069,500000000.0,3333.3333333333335,False,transport_limited
low,500,1.0,1000.0,30.0,100000.0,0.0,31670.3853854197,0.5,1589853346.348069,5000000.0,inf,True,thermodynamically_conceivable
low,500,1.0,1000.0,30.0,100000.0,100.0,31670.3853854197,0.5,1589853346.348069,5000000.0,10000.0,True,thermodynamically_conceivable
low,500,1.0,1000.0,30.0,100000.0,300.0,31670.3853854197,0.5,1589853346.348069,5000000.0,3333.3333333333335,False,transport_limited
low,500,1.0,1000.0,30.0,1000000.0,0.0,31670.3853854197,0.5,1589853346.348069,500000.0,inf,True,thermodynamically_conceivable
low,500,1.0,1000.0,30.0,1000000.0,100.0,31670.3853854197,0.5,1589853346.348069,500000.0,10000.0,True,thermodynamically_conceivable
low,500,1.0,1000.0,30.0,1000000.0,300.0,31670.3853854197,0.5,1589853346.348069,500000.0,3333.3333333333335,False,transport_limited
low,500,5.0,50.0,30.0,1000.0,0.0,79.17596346354924,0.8333333333333334,6624388.943116954,1250000.0,inf,True,thermodynamically_conceivable
low,500,5.0,50.0,30.0,1000.0,100.0,79.17596346354924,0.8333333333333334,6624388.943116954,1250000.0,500.0,False,transport_limited
low,500,5.0,50.0,30.0,1000.0,300.0,79.17596346354924,0.8333333333333334,6624388.943116954,1250000.0,166.66666666666666,False,transport_limited
low,500,5.0,50.0,30.0,100000.0,0.0,79.17596346354924,0.8333333333333334,6624388.943116954,12500.0,inf,True,thermodynamically_conceivable
low,500,5.0,50.0,30.0,100000.0,100.0,79.17596346354924,0.8333333333333334,6624388.943116954,12500.0,500.0,False,transport_limited
low,500,5.0,50.0,30.0,100000.0,300.0,79.17596346354924,0.8333333333333334,6624388.943116954,12500.0,166.66666666666666,False,transport_limited
low,500,5.0,50.0,30.0,1000000.0,0.0,79.17596346354924,0.8333333333333334,6624388.943116954,1250.0,inf,False,transport_limited
low,500,5.0,50.0,30.0,1000000.0,100.0,79.17596346354924,0.8333333333333334,6624388.943116954,1250.0,500.0,False,transport_limited
low,500,5.0,50.0,30.0,1000000.0,300.0,79.17596346354924,0.8333333333333334,6624388.943116954,1250.0,166.66666666666666,False,transport_limited
low,500,5.0,200.0,30.0,1000.0,0.0,1266.8154154167878,0.8333333333333334,105990223.08987126,20000000.0,inf,True,thermodynamically_conceivable
low,500,5.0,200.0,30.0,1000.0,100.0,1266.8154154167878,0.8333333333333334,105990223.08987126,20000000.0,2000.0,False,transport_limited
low,500,5.0,200.0,30.0,1000.0,300.0,1266.8154154167878,0.8333333333333334,105990223.08987126,20000000.0,666.6666666666666,False,transport_limited
low,500,5.0,200.0,30.0,100000.0,0.0,1266.8154154167878,0.8333333333333334,105990223.08987126,200000.0,inf,True,thermodynamically_conceivable
low,500,5.0,200.0,30.0,100000.0,100.0,1266.8154154167878,0.8333333333333334,105990223.08987126,200000.0,2000.0,False,transport_limited
low,500,5.0,200.0,30.0,100000.0,300.0,1266.8154154167878,0.8333333333333334,105990223.08987126,200000.0,666.6666666666666,False,transport_limited
low,500,5.0,200.0,30.0,1000000.0,0.0,1266.8154154167878,0.8333333333333334,105990223.08987126,20000.0,inf,True,thermodynamically_conceivable
low,500,5.0,200.0,30.0,1000000.0,100.0,1266.8154154167878,0.8333333333333334,105990223.08987126,20000.0,2000.0,False,transport_limited
low,500,5.0,200.0,30.0,1000000.0,300.0,1266.8154154167878,0.8333333333333334,105990223.08987126,20000.0,666.6666666666666,False,transport_limited
low,500,5.0,1000.0,30.0,1000.0,0.0,31670.3853854197,0.8333333333333334,2649755577.2467813,500000000.0,inf,True,thermodynamically_conceivable
low,500,5.0,1000.0,30.0,1000.0,100.0,31670.3853854197,0.8333333333333334,2649755577.2467813,500000000.0,10000.0,True,thermodynamically_conceivable
low,500,5.0,1000.0,30.0,1000.0,300.0,31670.3853854197,0.8333333333333334,2649755577.2467813,500000000.0,3333.3333333333335,False,transport_limited
low,500,5.0,1000.0,30.0,100000.0,0.0,31670.3853854197,0.8333333333333334,2649755577.2467813,5000000.0,inf,True,thermodynamically_conceivable
low,500,5.0,1000.0,30.0,100000.0,100.0,31670.3853854197,0.8333333333333334,2649755577.2467813,5000000.0,10000.0,True,thermodynamically_conceivable
low,500,5.0,1000.0,30.0,100000.0,300.0,31670.3853854197,0.8333333333333334,2649755577.2467813,5000000.0,3333.3333333333335,False,transport_limited
low,500,5.0,1000.0,30.0,1000000.0,0.0,31670.3853854197,0.8333333333333334,2649755577.2467813,500000.0,inf,True,thermodynamically_conceivable
low,500,5.0,1000.0,30.0,1000000.0,100.0,31670.3853854197,0.8333333333333334,2649755577.2467813,500000.0,10000.0,True,thermodynamically_conceivable
low,500,5.0,1000.0,30.0,1000000.0,300.0,31670.3853854197,0.8333333333333334,2649755577.2467813,500000.0,3333.3333333333335,False,transport_limited
low,500,20.0,50.0,30.0,1000.0,0.0,79.17596346354924,0.9523809523809523,7570730.220705089,1250000.0,inf,True,thermodynamically_conceivable
low,500,20.0,50.0,30.0,1000.0,100.0,79.17596346354924,0.9523809523809523,7570730.220705089,1250000.0,500.0,False,transport_limited
low,500,20.0,50.0,30.0,1000.0,300.0,79.17596346354924,0.9523809523809523,7570730.220705089,1250000.0,166.66666666666666,False,transport_limited
low,500,20.0,50.0,30.0,100000.0,0.0,79.17596346354924,0.9523809523809523,7570730.220705089,12500.0,inf,True,thermodynamically_conceivable
low,500,20.0,50.0,30.0,100000.0,100.0,79.17596346354924,0.9523809523809523,7570730.220705089,12500.0,500.0,False,transport_limited
low,500,20.0,50.0,30.0,100000.0,300.0,79.17596346354924,0.9523809523809523,7570730.220705089,12500.0,166.66666666666666,False,transport_limited
low,500,20.0,50.0,30.0,1000000.0,0.0,79.17596346354924,0.9523809523809523,7570730.220705089,1250.0,inf,False,transport_limited
low,500,20.0,50.0,30.0,1000000.0,100.0,79.17596346354924,0.9523809523809523,7570730.220705089,1250.0,500.0,False,transport_limited
low,500,20.0,50.0,30.0,1000000.0,300.0,79.17596346354924,0.9523809523809523,7570730.220705089,1250.0,166.66666666666666,False,transport_limited
low,500,20.0,200.0,30.0,1000.0,0.0,1266.8154154167878,0.9523809523809523,121131683.53128143,20000000.0,inf,True,thermodynamically_conceivable
low,500,20.0,200.0,30.0,1000.0,100.0,1266.8154154167878,0.9523809523809523,121131683.53128143,20000000.0,2000.0,False,transport_limited
low,500,20.0,200.0,30.0,1000.0,300.0,1266.8154154167878,0.9523809523809523,121131683.53128143,20000000.0,666.6666666666666,False,transport_limited
low,500,20.0,200.0,30.0,100000.0,0.0,1266.8154154167878,0.9523809523809523,121131683.53128143,200000.0,inf,True,thermodynamically_conceivable
low,500,20.0,200.0,30.0,100000.0,100.0,1266.8154154167878,0.9523809523809523,121131683.53128143,200000.0,2000.0,False,transport_limited
low,500,20.0,200.0,30.0,100000.0,300.0,1266.8154154167878,0.9523809523809523,121131683.53128143,200000.0,666.6666666666666,False,transport_limited
low,500,20.0,200.0,30.0,1000000.0,0.0,1266.8154154167878,0.9523809523809523,121131683.53128143,20000.0,inf,True,thermodynamically_conceivable
low,500,20.0,200.0,30.0,1000000.0,100.0,1266.8154154167878,0.9523809523809523,121131683.53128143,20000.0,2000.0,False,transport_limited
low,500,20.0,200.0,30.0,1000000.0,300.0,1266.8154154167878,0.9523809523809523,121131683.53128143,20000.0,666.6666666666666,False,transport_limited
low,500,20.0,1000.0,30.0,1000.0,0.0,31670.3853854197,0.9523809523809523,3028292088.282036,500000000.0,inf,True,thermodynamically_conceivable
low,500,20.0,1000.0,30.0,1000.0,100.0,31670.3853854197,0.9523809523809523,3028292088.282036,500000000.0,10000.0,True,thermodynamically_conceivable
low,500,20.0,1000.0,30.0,1000.0,300.0,31670.3853854197,0.9523809523809523,3028292088.282036,500000000.0,3333.3333333333335,False,transport_limited
low,500,20.0,1000.0,30.0,100000.0,0.0,31670.3853854197,0.9523809523809523,3028292088.282036,5000000.0,inf,True,thermodynamically_conceivable
low,500,20.0,1000.0,30.0,100000.0,100.0,31670.3853854197,0.9523809523809523,3028292088.282036,5000000.0,10000.0,True,thermodynamically_conceivable
low,500,20.0,1000.0,30.0,100000.0,300.0,31670.3853854197,0.9523809523809523,3028292088.282036,5000000.0,3333.3333333333335,False,transport_limited
low,500,20.0,1000.0,30.0,1000000.0,0.0,31670.3853854197,0.9523809523809523,3028292088.282036,500000.0,inf,True,thermodynamically_conceivable
low,500,20.0,1000.0,30.0,1000000.0,100.0,31670.3853854197,0.9523809523809523,3028292088.282036,500000.0,10000.0,True,thermodynamically_conceivable
low,500,20.0,1000.0,30.0,1000000.0,300.0,31670.3853854197,0.9523809523809523,3028292088.282036,500000.0,3333.3333333333335,False,transport_limited
low,600,1.0,50.0,30.0,1000.0,0.0,16.450174656619026,0.5,825798.7677622752,1250000.0,inf,True,thermodynamically_conceivable
low,600,1.0,50.0,30.0,1000.0,100.0,16.450174656619026,0.5,825798.7677622752,1250000.0,500.0,False,transport_limited
low,600,1.0,50.0,30.0,1000.0,300.0,16.450174656619026,0.5,825798.7677622752,1250000.0,166.66666666666666,False,transport_limited
low,600,1.0,50.0,30.0,100000.0,0.0,16.450174656619026,0.5,825798.7677622752,12500.0,inf,True,thermodynamically_conceivable
low,600,1.0,50.0,30.0,100000.0,100.0,16.450174656619026,0.5,825798.7677622752,12500.0,500.0,False,transport_limited
low,600,1.0,50.0,30.0,100000.0,300.0,16.450174656619026,0.5,825798.7677622752,12500.0,166.66666666666666,False,transport_limited
low,600,1.0,50.0,30.0,1000000.0,0.0,16.450174656619026,0.5,825798.7677622752,1250.0,inf,False,transport_limited
low,600,1.0,50.0,30.0,1000000.0,100.0,16.450174656619026,0.5,825798.7677622752,1250.0,500.0,False,transport_limited
